curves|label
{x^4+a^2*x^3*y+a*x^3*z+x^2*y*z+x*y^3+x*z^3+y^4,x^4+a*x^3*y+a^2*x^3*z+x^2*y*z+x*y^3+x*z^3+y^4,a*x^4+a^2*x^3*y+x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^3*z+a^2*x^2*y^2+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+a*x^2+x+1,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+x^3+(a+1)*x+a,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+x^3+a*x^2+x,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^3+x,y^2+(x^4+a*x^3+a*x)*y=a*x^8+x^2+a*x+a,y^2+(x^4+a*x^3+a*x)*y=a*x^8+x^3+(a+1)*x+a,y^2+(x^4+a*x^3+a*x)*y=a*x^8+a*x^3+(a+1)*x+1,y^2+(x^4+a*x^3+a*x)*y=a*x^8+(a+1)*x^3+a*x,y^2+(a*x^4+a*x^3+a)*y=x^8+x^3+(a+1)*x^2+x+a+1,y^2+(a*x^4+a*x^3+a)*y=x^8+a*x^3+(a+1)*x^2+x,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+a*x+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+a*x^3+a*x^2+(a+1)*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x^3+x^2+(a+1)*x+1}|3.4.ad_h_ar
{a*x^4+x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+x^3+a*x^2+(a+1)*x+a+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+a*x^3+a*x^2+x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x^2+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+(a+1)*x^3+x^2+x+a}|3.4.ad_h_at
{a^2*x^4+a^2*x^3*y+x^2*y^2+a^2*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*y+a*x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ad_i_al
{a*x^4+a^2*x^2*y^2+x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^3*y+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^2+a)*y=x^2+a*x+a,y^2+((a+1)*x^4+a*x^2+a)*y=(a+1)*x^2+x+1}|3.4.ad_i_am
{a*x^4+a*x^3*y+a*x^2*y^2+x*z^3+y^4,a*x^4+a^2*x^3*y+a^2*x^2*y^2+x*z^3+y^4}|3.4.ae_a_q
{a*x^4+a*x^3*y+a*x^2*y^2+a*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+x^3*y+x^3*z+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*y+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ad_i_an
{a^2*x^4+a*x^3*y+x^3*z+x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ad_i_ap
{x^4+a*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+a*x^3*y=x^7+x^6+x^2+(a+1)*x,y^2+a*x^3*y=x^7+x^6+(a+1)*x^2+a*x,y^2+((a+1)*x^4+a*x^2+a)*y=a*x^3+x+a,y^2+((a+1)*x^4+a*x^2+a)*y=(a+1)*x^3+a*x^2+(a+1)*x+1}|3.4.ad_i_aq
{a^2*x^4+a*x^3*y+x^3*z+a^2*x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^3*y+x^3*z+a^2*x^2*y^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ad_i_at
{a^2*x^4+x^3*y+a*x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+x^3*y+a^2*x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+x^2+a*x+a+1,y^2+(x^4+a*x^3+a*x)*y=a*x^8+a*x^2+x+a+1,y^2+(a*x^4+a*x^3+a)*y=x^3+x^2+(a+1)*x+a,y^2+(a*x^4+a*x^3+a)*y=a*x^3+a*x^2+(a+1)*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^3+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+x^3+(a+1)*x^2+(a+1)*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^3+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+(a+1)*x^2+1}|3.4.ad_j_ap
{a*x^4+a^2*x^3*z+a^2*x^2*y^2+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a*x^3*z+a*x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ad_j_aq
{a*x^4+x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*z+a*x^2*y^2+a*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^3+a*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^3+(a+1)*x^2+(a+1)*x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^3+x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^3+(a+1)*x^2+(a+1)*x+a}|3.4.ad_j_ar
{a*x^4+a^2*x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.ad_j_as
{x^4+x^3*y+x^3*z+x^2*y^2+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+x^3*y+x^3*z+x^2*y^2+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a*x^4+x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*y+x^3*z+a*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+x^3*y+x^2*y^2+a^2*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+a*x^3*y+x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a^2*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^3*y+a*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^2+(a+1)*x+a,y^2+(x^4+a*x^3+a*x)*y=a*x^8+(a+1)*x^2+(a+1)*x+1,y^2+(a*x^4+a*x^3+a)*y=x^2+x+a,y^2+(a*x^4+a*x^3+a)*y=x^2+a*x+1,y^2+(a*x^4+a*x^3+a)*y=a*x^2+x+a,y^2+(a*x^4+a*x^3+a)*y=a*x^2+a*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+a*x^2+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+x^2+a*x,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+a*x^2+a*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+x^2+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+a*x^3+x^2+a*x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+a*x^3+a*x^2+a*x}|3.4.ad_j_at
{a^2*x^4+a*x*y^3+x*z^3+y^4,a*x^4+a^2*x*y^3+x*z^3+y^4}|3.4.ad_j_au
{a^2*x^4+a^2*x^3*y+a^2*x^2*y^2+a*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*z+a^2*x^2*y^2+a*x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^2+(a+1)*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+a*x^2+a*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+x^2+a+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+x^3+a*x^2+(a+1)*x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^2+(a+1)*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+x^2+x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x^2+a}|3.4.ad_j_av
{x^4+a*x^3*y+x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a*x^3*z+x^2*y^2+a^2*x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+x^2+a+1,y^2+(x^4+a*x^3+a*x)*y=a*x^8+a*x^2+a+1,y^2+(a*x^4+a*x^3+a)*y=x^3+x^2+1,y^2+(a*x^4+a*x^3+a)*y=a*x^3+a*x^2+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+a*x^3+a*x^2+(a+1)*x,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+(a+1)*x^3+x^2}|3.4.ad_j_ax
{a^2*x^4+a*x*y^3+x*z^3+y^2*z^2}|3.4.ad_j_ay
{a*x^4+a*x^3*y+a*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ad_k_at
{a*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+a*x^3*y=x^7+x^2+(a+1)*x+1,y^2+a*x^3*y=x^7+(a+1)*x^2+a*x+a}|3.4.ad_k_au
{a^2*x^4+a*x^3*y+a^2*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^3*y+a^2*x^2*y^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+a*x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+a*x^3+a*x+a}|3.4.ad_l_at
{a*x^4+x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+a*x^3*y+x^3*z+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ad_l_au
{x^4+a*x^3*y+x^3*z+a^2*x^2*y*z+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,x^4+a^2*x^3*y+x^3*z+a*x^2*y*z+x*y^3+a^2*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a*x^3*y+x^3*z+a*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^3*z+a*x^2*y^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*z+a*x^2*y^2+x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+a*x^3+a*x+a,y^2+(x^4+a*x^3+a*x)*y=a*x^8+x^3+x+1,y^2+(a*x^4+a*x^3+a)*y=x^8,y^2+(a*x^4+a*x^3+a)*y=x^8+(a+1)*x+a+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^3+x^2+(a+1)*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^3+a*x^2+(a+1)*x+1}|3.4.ad_l_av
{y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+(a+1)*x^3+a*x^2+a*x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x^3+x^2+a*x+a}|3.4.ad_l_ax
{x^4+a*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^2*y^2+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+a*x^2*y=x^7+x^4+x,y^2+a*x^2*y=a*x^7+x^4+a*x}|3.4.ad_m_au
{a*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a*x^3*y+a*x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ad_m_ax
{a*x^4+a^2*x^2*y^2+a^2*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+a^2*x^2*y^2+a*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+a*x^2*y=(a+1)*x^7+x^4+(a+1)*x,y^2+((a+1)*x^4+a*x^2+a)*y=a*x^2+(a+1)*x+a}|3.4.ad_m_ay
{x^4+x^3*y+a*x^3*z+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*y*z+a*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+(a+1)*x^3+(a+1)*x^2+a*x,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x^3+(a+1)*x^2+a*x}|3.4.ad_n_ax
{a*x^4+x^2*y*z+x*y^3+x*z^3+y^2*z^2,a^2*x^4+x^2*y*z+x*y^3+x*z^3+y^2*z^2}|3.4.ad_p_az
{a*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^3*z+x^2*y^2+x^2*y*z+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ae_c_j
{a*x^4+x^3*y+a*x^3*z+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ae_h_al
{a*x^4+x^3*y+a*x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ae_d_f
{x^4+a*x^3*y+a^2*x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^3*y+a*x^3*z+a^2*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^3*y+a^2*x^2*y^2+x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^3*z+x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+(a*x^4+a*x^3+a*x)*y=x^8+a*x^3+x^2+a+1}|3.4.ae_e_b
{a*x^4+a^2*x^3*y+x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,a^2*x^4+a*x^3*y+x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^2*y^2+a^2*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ae_f_ac
{a*x^4+x^3*y+x^3*z+a^2*x^2*y^2+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^3*y+a^2*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ae_f_ad
{a*x^4+a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ae_f_ae
{a*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+(a*x^4+a*x^3+a*x)*y=x^8+a*x^2+(a+1)*x+a,y^2+(a*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^3+a*x^2+(a+1)*x+1}|3.4.ae_g_af
{a^2*x^4+x^3*y+x^2*y*z+a*x*y^3+x*z^3+y^4,a*x^4+x^3*y+x^2*y*z+a^2*x*y^3+x*z^3+y^4,a^2*x^4+a*x^3*y+a^2*x^3*z+x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*y+a^2*x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+x^2*y^2+a^2*x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x)*y=x^8+x^3+(a+1)*x^2+1,y^2+(x^4+a*x)*y=a*x^8+x^3+(a+1)*x^2+1}|3.4.ae_g_ah
{a^2*x^4+a^2*x^3*y+a*x^2*y^2+x^2*y*z+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+a^2*x^2*y^2+x^2*y*z+x*y^2*z+x*z^3+y^4}|3.4.ae_h_ai
{a^2*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^3*y+x^2*y^2+a*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ae_h_aj
{a^2*x^4+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+x^3+x^2+x+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+x^3+(a+1)*x^2+a*x+a}|3.4.ae_h_ak
{a^2*x^4+a^2*x^2*y^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*y+x^3*z+a*x^2*y*z+a*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+a*x^4*y=x^8+x+a}|3.4.ae_i_am
{a*x^4+x^3*y+a*x^2*y^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*z+x^2*y^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+a*x^2*y*z+a*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+(a*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^2+x+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^3+a*x+a}|3.4.ae_i_an
{a*x^4+a*x^3*y+a^2*x^3*z+a^2*x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+x^3*y+x^2*y^2+x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a*x^3*z+a^2*x^2*y^2+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x)*y=x^8+a*x^2+x+1,y^2+((a+1)*x^4+a*x)*y=x^8+x^3+a*x^2+x,y^2+(x^4+a*x)*y=a*x^8+x^2+x+a+1,y^2+(x^4+a*x)*y=a*x^8+x^3+x^2+(a+1)*x}|3.4.ae_i_ap
{a*x^4+x^3*y+x*z^3+y^4,a^2*x^4+x^3*y+x*z^3+y^4}|3.4.ae_i_aq
{a*x^4+x^3*y+x*y^3+x*z^3+y^4,a^2*x^4+x^3*y+x*y^3+x*z^3+y^4,x^4+x^3*y+x^3*z+a*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+x^3*y+x^3*z+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4}|3.4.ae_j_ao
{x^4+a*x^3*y+x^3*z+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a*x^2*y^2+a*x^2*y*z+a*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ae_j_ap
{a*x^4+a*x^3*z+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a^2*x^4+a^2*x^2*y^2+a^2*x^2*y*z+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,a*x^4+a*x^3*y+x^3*z+a^2*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+(a+1)*x+a+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+(a+1)*x^2+(a+1)*x+a}|3.4.ae_j_aq
{a^2*x^4+x^3*y+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+x^3*y+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*z+a*x^2*y^2+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+a*x*y*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+x^2+x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+(a+1)*x^2+a*x+a+1}|3.4.ae_j_as
